"MS_STATION","MS_LINE","MS_KOTEI","MS_ST_NAME","MS_SIJI_LVL","MS_KOTEI_SEQ","MS_PATURN","MS_KATA_KBN","MS_D_SERV","MS_D_TUKINO","MS_D_YOKUSI","MS_D_GATUDO","MS_D_RENBAN","MS_D_EDABAN","MS_D_IDNO","MS_D_YMD","MS_D_END","MS_U_SERV","MS_U_TUKINO","MS_U_YOKUSI","MS_U_GATUDO","MS_U_RENBAN","MS_U_EDABAN","MS_U_IDNO","MS_U_YMD","MS_U_END","MS_H_SERV","MS_H_TUKINO","MS_H_YOKUSI","MS_H_GATUDO","MS_H_RENBAN","MS_H_EDABAN","MS_H_IDNO","MS_H_YMD","MS_H_END","MS_U2_SERV","MS_U2_TUKINO","MS_U2_YOKUSI","MS_U2_GATUDO","MS_U2_RENBAN","MS_U2_EDABAN","MS_U2_IDNO","MS_U2_YMD","MS_U2_END","MS_PROC_FLG","MS_PROC_CODE","MS_PRE_STATION","MS_PASS","MS_PICK","MS_GROUP_C","MS_KIND","MS_KIND_NAME","MS_OUTSIDE","MS_INS_YMD","MS_UPD_YMD"
"215774","002150","ｶｸS","HS:作業指示37R","2",1,"30","2"," ","           ",1,"      ",0,0,"       ",2018/06/21 0:00:00," ","PowerEdge4600","           ","1"," ",0,0,0,2018/06/21 0:00:00," ","MP5600","           ","1"," ",0,0,0,2018/06/21 0:00:00," ","MP5600","           ","1"," ",0,0,0,2018/06/21 0:00:00," ",1,,,0,0,"          ","5","ポカヨケ","0",2018/06/21 0:00:00,2018/06/21 0:00:00
"214550","002140","MARCHK","MAR:投入ﾁｪｯｸﾘｽﾄ","1",1,"30","2","作業指示サーバ","20110100398",0,"201101",398,0,"2206410",2011/01/07 0:00:00,"0","作業指示サーバ","           ","1"," ",0,0,0,2005/08/18 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2005/08/18 0:00:00," ","MP5600","           ","1"," ",0,0,0,2005/08/18 0:00:00," ",1,"          ","      ",0,0,"          ","1","設備制御","0",2011/01/07 0:00:00,2011/01/07 0:00:00
"303605","003030","QP","EA:QP:CYHｻﾌﾞ3","3",1,"10","2"," ","20201008154",1,"202010",8154,0,"1559293",2020/10/13 0:00:00,"0"," ","20201008157","1","202010",8157,0,1558512,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2019/04/22 0:00:00," "," ","           ","1"," ",0,0,0,2019/04/22 0:00:00," ",0,"MS_C350N","304301",0,0,"          ","6","品質ポイント","0",2019/04/22 0:00:00,2020/10/13 0:00:00
"215775","002150","ｶｸS","HS:作業指示38L","2",1,"30","2"," ","           ",1,"      ",0,0,"       ",2018/06/21 0:00:00," ","PowerEdge4600","           ","1"," ",0,0,0,2018/06/21 0:00:00," ","MP5600","           ","1"," ",0,0,0,2018/06/21 0:00:00," ","MP5600","           ","1"," ",0,0,0,2018/06/21 0:00:00," ",1,,,0,0,"          ","5","ポカヨケ","0",2018/06/21 0:00:00,2018/06/21 0:00:00
"219551","002190","MSｼﾞﾕﾝ","MS:投入順序表2","1",1,"30","2","作業指示サーバ","20110100398",0,"201101",398,0,"2206410",2011/01/07 0:00:00,"0","作業指示サーバ","           ","1"," ",0,0,0,2005/08/18 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2005/08/18 0:00:00," ","MP5600","           ","1"," ",0,0,0,2005/08/18 0:00:00," ",1,"          ","      ",0,0,"          ","1","設備制御","0",2011/01/07 0:00:00,2011/01/07 0:00:00
"306603","003060","QP","OEM:QP:中間検査工程","3",1,"10","2"," ","20201008946",1,"202010",8946,0,"1558300",2020/10/13 0:00:00,"0"," ","20201009039","1","202010",9039,0,1558135,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2019/04/22 0:00:00," "," ","           ","1"," ",0,0,0,2019/04/22 0:00:00," ",0,"MS_C358C","306201",0,0,"          ","6","品質ポイント","0",2019/04/22 0:00:00,2020/10/13 0:00:00
"306201","003060","塗装後","塗装後立体通過実績","3",1,"10","2","作業指示サーバ","20001200000",0,"200012",0,0,"1187219",2000/12/20 0:00:00,"0","作業指示サーバ","20201008946","0","202010",8946,0,1558300,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,0,1999/12/31 0:00:00,"N","               ","           "," "," ",0,0,0,2005/08/08 0:00:00," ",1," "," ",0,0,"NONGROUP  ","0","順序管理","0",2011/11/16 0:00:00,2020/10/13 0:00:00
"201563","002010","ﾎﾟｶﾖｹ","MAF:集中後車箱締付右","1",1,"30","2","作業指示サーバ","20201002990",1,"202010",2990,0,"2868047",2020/10/13 0:00:00,"0","作業指示サーバ","20201002985","1","202010",2985,0,2868056,2020/10/13 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2005/08/18 0:00:00," ","MP5600","           ","1"," ",0,0,0,2005/08/18 0:00:00," ",0,"MS_C350N","201213",287,287,"          ","5","ポカヨケ","0",2011/12/09 0:00:00,2020/10/13 0:00:00
"201562","002010","ﾎﾟｶﾖｹ","MAF集中油圧ｼﾘﾝﾀﾞ締付","1",1,"30","2","作業指示サーバ","20201002987",1,"202010",2987,0,"2868048",2020/10/13 0:00:00,"0","作業指示サーバ","20201002989","1","202010",2989,0,2868047,2020/10/13 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2005/08/18 0:00:00," ","MP5600","           ","1"," ",0,0,0,2005/08/18 0:00:00," ",0,"MS_C350N","201211",287,287,"          ","5","ポカヨケ","0",2011/12/21 0:00:00,2020/10/13 0:00:00
"221202","002210","ｻﾌﾞ","RB:ｻﾌﾞPick","2",1,"30","2"," ","20201002977",1,"202010",2977,0,"2867575",2020/10/13 0:00:00,"0"," ","20201001939","1","202010",1939,0,2867603,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2020/01/24 0:00:00," "," ","           ","1"," ",0,0,0,2020/01/24 0:00:00," ",0,"MS_C350N","208001",191,191,"          ","2","NEWPICK","0",2020/01/24 0:00:00,2020/10/13 0:00:00
"215787","002150","ｶｸS","HS:作業指示44L","2",1,"30","2"," ","           ",1,"      ",0,0,"       ",2018/06/21 0:00:00," ","PowerEdge4600","           ","1"," ",0,0,0,2018/06/21 0:00:00," ","MP5600","           ","1"," ",0,0,0,2018/06/21 0:00:00," ","MP5600","           ","1"," ",0,0,0,2018/06/21 0:00:00," ",1,,,0,0,"          ","5","ポカヨケ","0",2018/06/21 0:00:00,2018/06/21 0:00:00
"343517","003430","EA07","ES07:IPU(ｻﾌﾞ)","7",1,"10","2","作業指示サーバ","99999900000",1,"999999",0,0,"9999999",2002/04/10 0:00:00,"0","作業指示サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2008/03/17 0:00:00," ",0," "," ",0,0,"NONGROUP  ","3","指示書発行","0",2011/04/06 0:00:00,2011/04/06 0:00:00
"306604","003060","QP","OEM:QP:ｾﾊﾟﾚｰﾀｰPick","3",1,"10","2"," ","20201008946",1,"202010",8946,0,"1558300",2020/10/13 0:00:00,"0"," ","20201004141","1","202010",4141,0,1555820,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2019/04/22 0:00:00," "," ","           ","1"," ",0,0,0,2019/04/22 0:00:00," ",0,"MS_C358C","306201",0,0,"          ","6","品質ポイント","0",2019/04/22 0:00:00,2020/10/13 0:00:00
"304225","003040","ｷﾞﾔｹｰｽ","EAF:ｵｲﾙｼｰﾙPick","3",1,"10","2","作業指示サーバ","20201008154",1,"202010",8154,0,"1559293",2020/10/13 0:00:00,"0","作業指示サーバ","20200700464","1","202007",464,0,1502851,2020/07/31 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2010/02/15 0:00:00," ",0,"MS_C350N","304301",9,9,"NONGROUP  ","2","NEWPICK","0",2018/11/13 0:00:00,2020/10/13 0:00:00
"303232","003030","ﾛｯｶｱｰﾑ","EA:集中ﾛｯｶｱｰﾑ","3",1,"10","2","作業指示サーバ","20201008154",1,"202010",8154,0,"1559293",2020/10/13 0:00:00,"0","作業指示サーバ","20180505084","1","201805",5084,0,1809328,2018/05/11 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2010/04/19 0:00:00," ",0,"MS_C350N","304301",985,985,"NONGROUP  ","2","NEWPICK","0",2012/12/13 0:00:00,2020/10/13 0:00:00
"209278","002090","ﾎﾞﾝﾈ2","HM:RBﾎﾞﾝﾈｯﾄ2","2",1,"30","2","作業指示サーバ","20201002982",1,"202010",2982,0,"2867587",2020/10/13 0:00:00,"0","作業指示サーバ","20201002979","1","202010",2979,0,2867772,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2011/01/20 0:00:00," ",0,"MS_C350N","214011",284,284,"NONGROUP  ","2","NEWPICK","0",2012/04/18 0:00:00,2020/10/13 0:00:00
"856223","008560","DPF_4","調達:DPF_Pick4","3",1,"10","2"," ","20201006011",1,"202010",6011,0,"1556959",2020/10/13 0:00:00,"0","PowerEdge4600","20191103235","1","201911",3235,0,1315040,2019/11/08 0:00:00," ","MP5600","20201006011","1","202010",6011,0,0,2019/03/20 0:00:00," ","MP5600","           ","1"," ",0,0,0,2019/03/20 0:00:00," ",0,,"346301",634,634,"          ","2","NEWPICK","0",2019/03/20 0:00:00,2020/10/13 0:00:00
"999600","037592","DPF","久和:DPF同梱","3",1,"10","2","作業指示サーバ"," ",1,"999999",0,0,"9999999",1999/12/31 0:00:00,"0","作業指示サーバ"," ","1","999999",0,0,9999999,1999/12/31 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2013/03/04 0:00:00," ",1,,,0,0,"NONGROUP  ","5","ポカヨケ","0",2013/03/04 0:00:00,2013/03/04 0:00:00
"213305","002130","wifi","直行率:WiFi-ECU書込3","1",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2014/07/24 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2014/07/24 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2014/07/24 0:00:00," ","MP5600","           ","1"," ",0,0,0,2014/07/24 0:00:00," ",1,"          ","      ",0,0,"          ","1","設備制御","0",2019/09/23 0:00:00,2019/09/23 0:00:00
"215309","002150","ﾁｪｯｸ","HS:ﾁｪｯｸｼｰﾄ電子保管","1",1,"30","2"," ","           ",1,"      ",0,0,"       ",2016/11/29 0:00:00," ","PowerEdge4600","           ","1"," ",0,0,0,2016/11/29 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/11/29 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/11/29 0:00:00," ",1,,,0,0,"          ","1","設備制御","0",2016/12/22 0:00:00,2016/12/22 0:00:00
"213306","002130","WiFi","直行率:WiFiECU書込2","1",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2013/10/15 0:00:00," ","作業指示サーバ","20131115","1","201311",15,0,2399790,2013/11/29 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2013/10/15 0:00:00," ","MP5600","           ","1"," ",0,0,0,2013/10/15 0:00:00," ",1,"          ","      ",0,0,"          ","1","設備制御","0",2019/09/23 0:00:00,2019/09/23 0:00:00
"302227","003020","ﾊｳｼﾞ","ERB：D1ﾊｳｼﾞﾝｸﾞPick","3",1,"10","2","作業指示サーバ","20201008159",1,"202010",8159,0,"1559646",2020/10/13 0:00:00,"0","作業指示サーバ","20201007596","1","202010",7596,0,1559633,2020/10/13 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2014/11/20 0:00:00," ","MP5600","           ","1"," ",0,0,0,2014/11/20 0:00:00," ",0,"MS_C350N","122201",743,743,"          ","2","NEWPICK","0",2014/11/20 0:00:00,2020/10/13 0:00:00
"201564","002010","ﾎﾟｶﾖｹ","MAF:集中後車箱締付左","1",1,"30","2","作業指示サーバ","20201002990",1,"202010",2990,0,"2868047",2020/10/13 0:00:00,"0","作業指示サーバ","20201002972","1","202010",2972,0,2868056,2020/10/13 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2005/08/18 0:00:00," ","MP5600","           ","1"," ",0,0,0,2005/08/18 0:00:00," ",0,"MS_C350N","201213",287,287,"          ","5","ポカヨケ","0",2011/12/09 0:00:00,2020/10/13 0:00:00
"215516","002150","ｼｭｯｶﾌﾞ","ﾆｯﾀﾝ:ｼｭｯｶﾌﾞﾋﾝ(ｺｸﾅｲ)","1",1,"30","2","作業指示サーバ","99999900000",1,"999999",0,0,"9999999",1999/12/31 0:00:00,"0","作業指示サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0",,,,,0,0,,,,1,,,,,"NONGROUP  ","3","出荷部品指示書","0",2003/07/03 0:00:00,2003/11/19 0:00:00
"305997","003050","部品","ｶｲｾｷ03：部品組付登録","3",1,"10","2","作業指示サーバ","20130615040",0,"201306",15040,0,"1529289",2013/06/24 0:00:00,"0","作業指示サーバ","20130612448","1","201306",12448,0,1527740,2013/06/24 0:00:00,"0","基幹サーバ","           ","1"," ",0,0,0,2010/03/17 0:00:00," ","MP5600","           ","1"," ",0,0,0,2010/03/17 0:00:00," ",1,"          ","      ",0,0,"          ","2","NEWPICK","0",2013/08/08 0:00:00,2013/08/08 0:00:00
"856201","008560","小物","調達:ERB小物pick","3",1,"10","2"," ","20201008159",1,"202010",8159,0,"1559646",2020/10/13 0:00:00,"0"," ","20190917163","1","201909",17163,0,1282204,2019/09/27 0:00:00," "," ","           ","1"," ",0,0,0,2019/04/12 0:00:00," "," ","           ","1"," ",0,0,0,2019/04/12 0:00:00," ",0,"MS_C350N","122201",518,518,"          ","2","NEWPICK","0",2019/04/12 0:00:00,2020/10/13 0:00:00
"304511","003040","ｵｲﾙｼ-ﾙ","EAF:ｵｲﾙｼｰﾙ
","3",1,"10","2","作業指示サーバ","20101012526",0,"201010",12526,0,"1842909",2010/10/25 0:00:00,"0","作業指示サーバ","           ","1"," ",0,0,0,2010/04/14 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2010/04/14 0:00:00," ","MP5600","           ","1"," ",0,0,0,2010/04/14 0:00:00," ",1,"          ","      ",0,0,"          ","1","設備制御","0",2010/11/30 0:00:00,2010/11/30 0:00:00
"303512","003030","ﾍｯﾄﾞ","EA:ﾍｯﾄﾞｶﾊﾞｰ
","3",1,"10","2","作業指示サーバ","20101012526",0,"201010",12526,0,"1842909",2010/10/25 0:00:00,"0","作業指示サーバ","           ","1"," ",0,0,0,2010/04/14 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2010/04/14 0:00:00," ","MP5600","           ","1"," ",0,0,0,2010/04/14 0:00:00," ",1,"          ","      ",0,0,"          ","1","設備制御","0",2010/11/30 0:00:00,2010/11/30 0:00:00
"219252","002190","MS","GS:320Pick3　","1",1,"30","2","作業指示サーバ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0","作業指示サーバ","20201002997","1","202010",2997,0,2867848,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2008/08/18 0:00:00," ",0,"MS_C300C","      ",294,294,"NONGROUP  ","2","NEWPICK","0",2019/05/15 0:00:00,2020/10/14 0:00:00
"303301","003030","EA","EA：ｼﾘﾝﾀﾞﾍｯﾄﾞ呼出し","3",1,"10","2","作業指示サーバ","99999900000",0,"999999",0,0,"9999999",2002/02/22 0:00:00,"0","作業指示サーバ","99999900000","1","999999",0,0,9999999,1999/12/06 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1996/06/05 0:00:00,"0",,,,,0,0,,,,1,,,,,"NONGROUP  ","1","設備制御","0",2005/05/10 0:00:00,2005/05/10 0:00:00
"115200","001150","MIDｹｰｽ","FM2:ﾐｯﾄﾞｹｰｽPick","1",1,"30","2","作業指示サーバ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0","作業指示サーバ","20200801482","1","202008",1482,0,2854837,2020/08/07 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2013/09/04 0:00:00," ","MP5600","           ","1"," ",0,0,0,2013/09/04 0:00:00," ",0,"MS_C300C",,256,256,"          ","2","NEWPICK","0",2013/09/04 0:00:00,2020/10/14 0:00:00
"213303","002130","ﾊﾟﾜｸﾛ","直行率:ﾊﾟﾜｸﾛﾀｲﾔ3","2",1,"30","2","作業指示サーバ","20201002977",1,"202010",2977,0,"2867575",2020/10/13 0:00:00,"0","作業指示サーバ","20201000076","1","202010",76,0,2867350,2020/10/13 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2007/11/07 0:00:00," ","MP5600","           ","1"," ",0,0,0,2007/11/07 0:00:00," ",0,"MS_C350N","208001",5,5,"          ","5","ポカヨケ","0",2019/06/19 0:00:00,2020/10/13 0:00:00
"302304","003020","CS","ERB：集中CS重要部品","3",1,"10","2","作業指示サーバ","20201008163",1,"202010",8163,0,"1559653",2020/10/13 0:00:00,"0","作業指示サーバ","20201008167","1","202010",8167,0,1556865,2020/10/14 0:00:00,"0","基幹サーバ","           ","1"," ",0,0,0,2010/03/17 0:00:00," ","MP5600","           ","1"," ",0,0,0,2010/03/17 0:00:00," ",0,"MS_C350N","302305",690,690,"          ","5","ポカヨケ","0",2013/09/19 0:00:00,2020/10/14 0:00:00
"250238","002500","ﾄﾞﾛｰﾊﾞ","YP:ﾄﾞﾛｰﾊﾞｰｱｯｼpick","2",1,"30","2","作業指示サーバ","20201002982",1,"202010",2982,0,"2867587",2020/10/13 0:00:00,"0","作業指示サーバ","20201003029","1","202010",3029,0,2867587,2020/10/13 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,9999999,2005/12/20 0:00:00,"0"," "," "," ","      ",0,0,0,2007/07/10 0:00:00," ",0,"MS_C350N","214011",290,290,"NONGROUP","2","NEWPICK","0",2019/06/21 0:00:00,2020/10/13 0:00:00
"995201","037592","ｷﾞﾔｹｰｽ","出島:ｷﾞﾔｹｰｽ(ｻﾌﾞ)","3",1,"10","2","作業指示サーバ","20171008728",0,"201710",8728,0,"1631556",2017/10/11 0:00:00,"0","作業指示サーバ",,"1","      ",0,0,9999999,1996/10/16 0:00:00,"0","基幹サーバ",,"1","999999",0,0,9999999,1996/10/16 0:00:00,"0",,,,,,,,,,1,,,,,"NONGROUP  ","2","Dejima","0",2005/07/08 0:00:00,2017/10/11 0:00:00
"345301","003450","07ID","ET07:IDﾄﾗｯｷﾝｸﾞ(07)","7",1,"10","2"," ","           ",0,"      ",0,0,"       ",2019/08/20 0:00:00," "," ","20211200012","1","202112",12,0,1243190,2021/12/07 9:26:15," "," ","           ","1"," ",0,0,0,2019/08/20 0:00:00," "," ","           ","1"," ",0,0,0,2019/08/20 0:00:00," ",1,"          ","      ",0,0,"          ","1","設備制御","0",2019/08/20 0:00:00,2021/12/07 9:30:33
"656230","006560","HSTpic","関ｸﾎﾞ:投入HSTPick2","1",1,"30","2","作業指示サーバ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0","作業指示サーバ","20201002970","1","202010",2970,0,2868327,2020/10/13 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2015/03/12 0:00:00," ","MP5600","           ","1"," ",0,0,0,2015/03/12 0:00:00," ",0,"MS_C300C",,275,275,"          ","2","NEWPICK","0",2015/03/12 0:00:00,2020/10/14 0:00:00
"214565","002140","MAR","MAR:集中ﾌﾞﾚｰｷ支点ﾋﾟﾝ","1",1,"30","2","作業指示サーバ","20201002981",1,"202010",2981,0,"2868029",2020/10/13 0:00:00,"0","作業指示サーバ","20201002982","1","202010",2982,0,2867744,2020/10/13 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,9999999,1997/01/14 0:00:00,"0"," "," "," ","      ",0,0,0,2011/11/18 0:00:00," ",0,"MS_C350N","214012",285,285,"NONGROUP","5","ポカヨケ","0",2015/03/12 0:00:00,2020/10/13 0:00:00
"995310","037592","03Eｻﾌﾞ","出島:03ｴﾝｼﾞﾝｻﾌﾞ","3",1,"10","2","作業指示サーバ","20171008728",0,"201710",8728,0,"1631556",2017/10/11 0:00:00,"0","作業指示サーバ"," ","1","      ",0,0,9999999,1996/10/16 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2009/01/08 0:00:00," ",1," "," ",0,0,"NONGROUP  ","2","Dejima","0",2009/06/30 0:00:00,2017/10/11 0:00:00
"305300","003050","03ID","ET:IDﾄﾗｯｷﾝｸﾞ(03)","3",1,"10","2"," ","           ",0,"      ",0,0,"       ",2019/08/20 0:00:00," "," ","20230500013","1","202305",13,0,1428563,2023/05/30 13:10:02," "," ","           ","1"," ",0,0,0,2019/08/20 0:00:00," "," ","           ","1"," ",0,0,0,2019/08/20 0:00:00," ",1,"          ","      ",0,0,"          ","1","設備制御","0",2019/08/20 0:00:00,2023/05/30 13:09:18
"995401","037592","ｲﾝﾚｯﾄ","出島:07ｲﾝﾚｯﾄﾏﾆﾎｰﾙﾄﾞ","7",1,"10","2","作業指示サーバ","20171073460",0,"201710",73460,0,"1632279",2017/10/11 0:00:00,"0","作業指示サーバ"," ","1","      ",0,0,9999999,1996/10/16 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2008/07/29 0:00:00," ",1," "," ",0,0,"NONGROUP  ","2","Dejima","0",2008/07/29 0:00:00,2017/10/11 0:00:00
"995402","037592","ﾌﾗｲﾎｲﾙ","出島:07ﾌﾗｲﾎｲﾙﾊｳｼﾞﾝｸﾞ","7",1,"10","2","作業指示サーバ","20171073460",0,"201710",73460,0,"1632279",2017/10/11 0:00:00,"0","作業指示サーバ"," ","1","      ",0,0,9999999,1996/10/16 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2008/07/29 0:00:00," ",1," "," ",0,0,"NONGROUP  ","2","Dejima","0",2008/07/29 0:00:00,2017/10/11 0:00:00
"995403","037592","ｲﾝｼﾞｪｸ","出島:07ｲﾝｼﾞｪｸｼｮﾝPﾕﾆ","7",1,"10","2","作業指示サーバ","20171073460",0,"201710",73460,0,"1632279",2017/10/11 0:00:00,"0","作業指示サーバ"," ","1","      ",0,0,9999999,1996/10/16 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2008/07/29 0:00:00," ",1," "," ",0,0,"NONGROUP  ","2","Dejima","0",2008/07/29 0:00:00,2017/10/11 0:00:00
"999223","037592","HPｻﾌﾞ","出島:HPﾋﾟｯｷﾝｸﾞ④工程","2",1,"30","2","作業指示サーバ","20171001676",0,"201710",1676,0,"2653642",2017/10/11 0:00:00,"0","作業指示サーバ"," ","1"," ",0,0,9999999,2005/12/20 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,9999999,2005/12/20 0:00:00,"0"," "," "," ","      ",0,0,0,2007/07/10 0:00:00," ",1," "," ",0,0,"NONGROUP","2","Dejima","1",2009/06/30 0:00:00,2018/03/05 0:00:00
