"PLANT_CD","PRODUCT_MODEL_CD","PRODUCT_MODEL_NM","SALES_MODEL_FLG","OTHER_MODEL_FLG","GENERAL_PATTERN_CD","ASSEMBLY_PATTERN_CD","ASSEMBLY_PATTERN_SUB_CD","SERIES_MODEL_CD","SERIES_MODEL_NM","GROUP_MODEL_CD","GROUP_MODEL_NM","BASE_MODEL_CD","BASE_MODEL_NM","PLAN_COMPONENT_LV","SALES_MODEL_CMPNT_KIND_CD","UNIT_SGN","INLAND_EXPORT_SGN","MAKE_BUY_SGN","PRODUCT_MAKE_BUY_SGN","OE_SGN","OE_SGN_PLAN","ORDER_REP_CD","FINANCIAL_MODEL_GROUP_CD","FINANCIAL_MODEL_GROUP_NM","FINANCIAL_LARGE_CLASS_CD","FINANCIAL_MIDDLE_CLASS_CD","FINANCIAL_REPORT_CLASS_CD","FINANCIAL_SMALL_CLASS_CD","LINE_CD","MODEL_FAMILY","PACKING_SGN","INSTALLED_ENGINE_SGN","INSTALL_NEED_TYP","RESERVE_MODEL_SGN","ORDER_TYP","INSTALLED_ENGINE_LT","DELIVERY_ENGINE_LT","DRAFT_SGN","SUMMARY_CARTON_TYP","DISPLAY_TYP","DOMESTIC_ACTUAL_QUOTES","EXPORT_ACTUAL_QUOTES","FIRST_ARTICLE_COMPLETION_DT","OUT_OF_PRODUCTION_YMD","APPLY_END_MONTH","PLAN_USER_ID","REGIST_CHECK_SGN","BM_REGIST_YMD","REGIST_YMD","CREATE_DT","UPDATE_DT","UPDATE_DT_ADD","UPDATE_BY_ADD"
"28","1J91400001","V2403-M-DI-TE3B-BC4R",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J91400001","V2403-M-DI-TE3B-BC4R","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,390000,2013/05/24 0:00:00,"      ","      ","k090053","1","20130114","        ",2012/12/28 0:57:48,2013/01/16 19:06:13,2012/12/28 0:57:48,"INIT"
"28","1J91411000","V2403-M-DI-TE3B-JH-1",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J91411000","V2403-M-DI-TE3B-JH-1","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,246300,2013/08/27 0:00:00,"      ","      ","k090053","1","20130604","        ",2013/06/01 1:45:42,2013/06/06 13:53:28,2013/06/01 1:45:42,"INIT"
"28","1J91421000","V2403-M-DI-TE3B-BC-5",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J91421000","V2403-M-DI-TE3B-BC-5","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,215600,2020/10/21 11:32:13,"      ","      ","k090053","1","20200818","        ",2020/07/28 0:44:26,2020/08/18 17:38:12,2020/10/21 20:20:15,
"28","1J91500000","V2403-CR-TE5LM-BB   ",0,0,"10","19"," ",,,,,"E124100028","V2403 CR(OEM)       ","10","999","0","0","1","1","6","6","906","1J91500000","V2403-CR-TE5LM-BB   ","050","052","002","078","100000","807"," ","3"," "," "," ",0,0," ","B","1",0,610900,2018/10/12 17:07:23,"      ","      ","k090053","1","20180511","        ",2018/04/19 0:51:31,2018/05/29 10:12:14,2018/10/13 4:31:16,
"28","1J37552000","V2607-CR-TE5B-HCF-1 ",0,0,"10","18"," ",,,,,"E226100028","V2607 CR(OEM)       ","10","999","0","1","1","1","G","G","906","1J37552000","V2607-CR-TE5B-HCF-1 ","050","062","002","084","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,546000,2019/12/26 11:49:25,"      ","      ","k208075","1","20191010","        ",2019/09/26 0:46:52,2019/10/10 12:51:57,2019/12/26 13:26:14,
"28","1J37553000","V2607-CR-TE5B-SWD-1 ",0,0,"10","18"," ",,,,,"E226100028","V2607 CR(OEM)       ","10","999","0","1","1","1","G","G","906","1J37553000","V2607-CR-TE5B-SWD-1 ","050","062","002","084","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,611100,2019/11/15 8:31:54,"      ","      ","k208075","1","20190911","        ",2019/08/29 0:42:32,2019/09/11 12:18:57,2019/11/15 13:22:58,
"28","1J37554000","V2607-CR-TE5B-HCF-2 ",0,0,"10","18"," ",,,,,"E226100028","V2607 CR(OEM)       ","10","999","0","1","1","1","G","G","906","1J37554000","V2607-CR-TE5B-HCF-2 ","050","062","002","084","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,525800,2021/06/22 14:41:04,"      ","      ","k208075","1","20210315","        ",2021/02/25 0:51:50,2021/03/15 15:17:45,2021/06/23 4:30:48,
"28","1J37555000","V2607-CR-TE5B-XCM-1 ",0,0,"10","18"," ",,,,,"E226100028","V2607 CR(OEM)       ","10","999","0","1","1","1","G","G","906","1J37555000","V2607-CR-TE5B-XCM-1 ","050","062","002","084","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,535500,2021/04/22 11:28:24,"      ","      ","k208075","1","20210215","        ",2021/01/27 0:49:41,2021/02/15 9:50:32,2021/04/23 4:30:50,
"28","1J37556000","V2607-CR-TE5B-HYM-1 ",0,0,"10","18"," ",,,,,"E226100028","V2607 CR(OEM)       ","10","999","0","1","1","1","G","G","906","1J37556000","V2607-CR-TE5B-HYM-1 ","050","062","002","084","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,565100,2021/11/04 14:36:41,"      ","      ","k208075","1","20210806","        ",2021/07/30 0:47:21,2021/08/06 6:48:45,2021/11/04 17:04:22,
"28","1J37600000","V2607-CR-TIE4B-XCM-1",0,0,"10","18"," ",,,,,"E226200028","V2607 CR-DOC(OEM)   ","10","999","0","1","1","1","G","G","906","1J37600000","V2607-CR-TIE4B-XCM-1","050","062","002","082","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,585300,2018/02/12 10:28:18,"      ","      ","k208075","1","20171211","        ",2017/11/30 0:42:38,2017/12/12 11:06:42,2018/02/13 4:31:15,
"28","1J37611000","V2607-CR-TIE5B-ZML-1",0,0,"10","18"," ",,,,,"E226100028","V2607 CR(OEM)       ","10","999","0","1","1","1","G","G","906","1J37611000","V2607-CR-TIE5B-ZML-1","050","062","002","084","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,545880,2021/11/08 15:04:55,"      ","      ","k208075","1","20210806","        ",2021/07/30 0:47:21,2021/08/06 6:48:45,2021/11/09 4:30:47,
"28","1J40300000","V2403-M-T-E3B-KEA-2 ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J40300000","V2403-M-T-E3B-KEA-2 ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,291100,2007/10/17 0:00:00,"      ","      ","k090053","1","20070709","        ",2007/06/30 0:42:44,2012/11/14 18:59:02,2007/06/30 0:42:44,"INIT"
"28","1J48611000","V2403-M-DI-E3B-SLR-1",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J48611000","V2403-M-DI-E3B-SLR-1","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,235300,2016/04/12 0:00:00,"      ","      ","k090053","1","20160202","        ",2016/01/30 1:03:18,2016/02/10 18:19:49,2016/01/30 1:03:18,"INIT"
"28","1J48612000","V2403-M-DI-E3B-IR-1 ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J48612000","V2403-M-DI-E3B-IR-1 ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,211700,2008/11/17 0:00:00,"202011","      ","k090053","1","20071108","        ",2007/11/01 0:46:59,2009/05/07 20:26:34,2020/12/01 15:03:03,"960009"
"28","1J48613000","V2403-M-DI-E3B-CSL-1",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J48613000","V2403-M-DI-E3B-CSL-1","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,250000,2008/10/10 0:00:00,"      ","      ","k090053","1","20080808","        ",2008/08/01 0:53:51,2009/05/07 20:26:34,2008/08/01 0:53:51,"INIT"
"28","1J48613001","V2403-M-DI-E3B-CSL1R",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J48613001","V2403-M-DI-E3B-CSL1R","   ","   ","   ","   ","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,0,,"      ","      ","k090053","1","20190710","        ",2019/06/26 0:43:27,2019/07/10 18:28:23,2019/07/09 4:31:20,
"28","1J48614000","V2403-M-DI-E3B-DIP-1",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J48614000","V2403-M-DI-E3B-DIP-1","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",223300,223300,2010/05/11 0:00:00,"      ","      ","k090053","1","20100301","        ",2010/02/26 0:48:09,2010/06/01 1:09:19,2010/02/26 0:48:09,"INIT"
"28","1J48614002","V2403-M-DI-E3B-DIP1F",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J48614002","V2403-M-DI-E3B-DIP1F","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,239400,2013/03/26 0:00:00,"      ","      ","k090053","1","20121102","        ",2012/10/30 0:44:15,2012/11/14 19:14:55,2012/10/30 0:44:15,"INIT"
"28","1J48615000","V2403-M-DI-E3B-TORO1",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J48615000","V2403-M-DI-E3B-TORO1","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,264500,2010/09/09 0:00:00,"      ","      ","k090053","1","20100708","        ",2010/07/02 0:44:26,2010/10/30 1:25:10,2010/07/02 0:44:26,"INIT"
"28","1J48615001","V2403-M-DI-E3B-TOR1R",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J48615001","V2403-M-DI-E3B-TOR1R","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,264100,2013/06/11 0:00:00,"      ","      ","k090053","1","20130114","        ",2012/12/28 0:57:48,2013/01/16 20:36:42,2012/12/28 0:57:48,"INIT"
"28","1J48616000","V2403-M-DI-E3B-TXN-1",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J48616000","V2403-M-DI-E3B-TXN-1","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,289800,2013/03/12 0:00:00,"      ","      ","k090053","1","20130114","        ",2013/01/09 0:56:13,2013/01/16 20:40:49,2013/01/09 0:56:13,"INIT"
"28","1J48617000","V2403-M-DI-E3B-ACP-1",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J48617000","V2403-M-DI-E3B-ACP-1","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,228500,2014/07/29 0:00:00,"      ","      ","k090053","1","20140512","        ",2014/04/30 1:15:39,2014/05/12 21:20:15,2014/04/30 1:15:39,"INIT"
"28","1J48618000","V2403-M-DI-E3B-CWL-1",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J48618000","V2403-M-DI-E3B-CWL-1","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,215400,2016/08/19 0:00:00,"      ","      ","k090053","1","20160610","        ",2016/05/31 1:02:50,2016/06/13 15:58:53,2016/05/31 1:02:50,"INIT"
"28","1G61711000","V1903-EBB-EC-1      ",0,0,"10","19"," ",,,,,"E119100028","V1903(OEM)          ","10","999","0","1","1","1","6","6","906","1G61711000","V1903-EBB-EC-1      ","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",0,194100,1999/02/11 0:00:00,"201701","201611","k090053","1","        ","        ",2003/09/11 13:25:43,2009/05/07 20:26:34,2017/01/17 15:06:04,"960009"
"28","1G61713000","V1903-EBB-EC-STD-3  ",0,0,"10","19"," ",,,,,"E119100028","V1903(OEM)          ","10","999","0","1","1","1","6","6","906","1G61713000","V1903-EBB-EC-STD-3  ","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",0,204300,1999/02/23 0:00:00,"200001","200001","k090053","1","        ","        ",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1G86430001","V2403-M-E3-KL2-BB   ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1G86430001","V2403-M-E3-KL2-BB   ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B","1",256900,0,,"      ","      ","k090053","1","20161208","        ",2016/12/01 0:52:52,2016/12/12 17:58:13,2016/12/13 4:31:11,
"28","1J33112001","D1803-CR-E4B-RRBM-1R",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","0","1","1","6","6","906","1J33112001","D1803-CR-E4B-RRBM-1R","   ","   ","   ","   ","100000","807"," ","3"," "," "," ",0,0," ","B","1",0,0,,"      ","      ","k090053","1","20220111","        ",2021/12/22 0:44:35,2022/01/11 14:30:34,2022/01/12 4:30:45,
"28","1J33113000","D1803-CR-E4B-HMKY-1 ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","0","1","1","6","6","906","1J33113000","D1803-CR-E4B-HMKY-1 ","050","052","002","074","100000","807"," ","3"," "," "," ",0,0," ","B"," ",466600,0,2016/02/10 0:00:00,"      ","      ","k090053","1","20151013","        ",2015/10/01 0:51:46,2015/10/14 11:29:09,2015/10/01 0:51:46,"INIT"
"28","1J33114000","D1803-CR-E4B-CHMA-1 ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","0","1","1","6","6","906","1J33114000","D1803-CR-E4B-CHMA-1 ","050","052","002","074","100000","807"," ","3"," "," "," ",0,0," ","B","1",450000,0,2016/05/25 0:00:00,"      ","      ","k090053","1","20160309","        ",2016/03/01 1:02:26,2016/03/14 19:05:33,2016/03/01 1:02:26,"INIT"
"28","1J33115000","D1803-CR-E4B-SSMR-1 ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","0","1","1","6","6","906","1J33115000","D1803-CR-E4B-SSMR-1 ","050","052","002","074","100000","807"," ","3"," "," "," ",0,0," ","B","1",456000,0,,"202011","      ","k090053","1","20160905","        ",2016/09/01 1:25:46,2016/09/13 7:26:38,2020/12/01 15:03:03,"960009"
"28","1J33116000","D1803-CR-E4B-SSMR-2 ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","0","1","1","6","6","906","1J33116000","D1803-CR-E4B-SSMR-2 ","050","052","002","074","100000","807"," ","3"," "," "," ",0,0," ","B","1",456300,0,2017/07/19 12:48:54,"      ","      ","k090053","1","20170512","        ",2017/04/27 0:45:13,2017/05/12 14:20:37,2017/07/20 4:31:14,
"28","1J33117000","D1803-CR-E4B-SSMR-3 ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","0","1","1","6","6","906","1J33117000","D1803-CR-E4B-SSMR-3 ","050","052","002","074","100000","807"," ","3"," "," "," ",0,0," ","B","1",458100,0,2018/03/13 10:27:37,"      ","      ","k090053","1","20171108","        ",2017/10/31 0:42:34,2017/11/08 16:57:46,2018/03/14 4:31:13,
"28","1J33119000","D1803-CR-E4B-SBFU-1 ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","0","1","1","6","6","906","1J33119000","D1803-CR-E4B-SBFU-1 ","050","052","002","074","100000","807"," ","3"," "," "," ",0,0," ","B","1",518500,0,2018/01/20 8:16:08,"      ","      ","k090053","1","20171010","        ",2017/09/29 0:41:59,2017/10/11 12:49:37,2018/01/21 4:31:17,
"28","1J33121000","D1803-CR-E4B-HVMT-1 ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","0","1","1","6","6","906","1J33121000","D1803-CR-E4B-HVMT-1 ","050","052","002","074","100000","807"," ","3"," "," "," ",0,0," ","B","1",554200,0,2018/05/15 16:46:57,"      ","      ","k090053","1","20180212","        ",2018/01/31 0:42:34,2018/02/13 13:33:32,2018/05/16 4:31:14,
"28","1J33122000","D1803-CR-E4B-SBFU-2 ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","0","1","1","6","6","906","1J33122000","D1803-CR-E4B-SBFU-2 ","050","052","002","074","100000","807"," ","3"," "," "," ",0,0," ","B","1",571700,0,2019/09/02 14:42:24,"      ","      ","k090053","1","20190513","        ",2019/04/27 0:59:58,2019/05/13 16:24:49,2019/09/03 4:31:21,
"28","1J33123000","D1803-CR-E4B-HMKY-2 ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","0","1","1","6","6","906","1J33123000","D1803-CR-E4B-HMKY-2 ","050","052","002","074","100000","807"," ","3"," "," "," ",0,0," ","B","1",459300,0,2022/01/27 11:59:41,"      ","      ","k090053","1","20211012","        ",2021/09/28 0:51:26,2021/10/12 9:42:51,2022/01/28 4:30:51,
"28","1J33151000","D1803-CR-E5B-HMKY-1 ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","0","1","1","6","6","906","1J33151000","D1803-CR-E5B-HMKY-1 ","050","052","002","078","100000","807"," ","3"," "," "," ",0,0," ","B","1",480000,0,2019/08/08 8:06:48,"      ","      ","k090053","1","20180912","        ",2018/08/29 0:48:45,2018/09/12 11:16:48,2019/08/08 18:17:38,
"28","1J33152000","D1803-CR-E5B-XCM-1  ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J33152000","D1803-CR-E5B-XCM-1  ","050","052","002","078","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,468000,2020/01/22 9:17:05,"      ","      ","k090053","1","20191112","        ",2019/10/29 0:43:22,2019/11/12 17:37:00,2020/01/23 4:30:55,
"28","1J33153000","D1803-CR-E5B-MLNK-1 ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","0","1","1","6","6","906","1J33153000","D1803-CR-E5B-MLNK-1 ","050","052","002","078","100000","807"," ","3"," "," "," ",0,0," ","B","1",474100,0,2020/07/22 15:33:49,"      ","      ","k090053","1","20200514","        ",2020/04/28 0:43:28,2020/05/14 16:28:55,2020/07/23 4:30:43,
"28","1J33154000","D1803-CR-E5B-JSQ-1  ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J33154000","D1803-CR-E5B-JSQ-1  ","050","052","002","078","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,440200,2020/08/21 8:19:19,"      ","      ","k090053","1","20200612","        ",2020/05/29 0:51:40,2020/06/12 14:22:53,2020/08/22 4:30:43,
"28","1G76000001","D1703-M-EST-V-BB    ",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1G76000001","D1703-M-EST-V-BB    ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,161900,2005/04/13 0:00:00,"      ","      ","k090053","1","20040107","        ",2003/11/26 0:35:08,2009/05/07 20:26:34,2003/11/26 0:35:08,"INIT"
"28","1G76010000","D1703-M-E2-ST-V1    ",0,0,"10","15"," ",,,,,"E017100028","D1703 (Ä³»²)        ","10","999","0","1","1","1","5","5","906","1G76010000","D1703-M-E2-ST-V1    ","050","051","312","051","100000","100"," ","1"," "," "," ",0,0," ","B","1",0,159100,2014/02/11 0:00:00,"      ","      ","k090053","1","20131202","        ",2013/11/30 1:47:14,2013/12/10 10:27:30,2013/11/30 1:47:14,"INIT"
"28","1G76010001","D1703-M-E2-ST-V1-BB ",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1G76010001","D1703-M-E2-ST-V1-BB ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,209700,2016/06/14 0:00:00,"      ","      ","k090053","1","20131210","        ",2013/11/30 1:47:14,2013/12/10 10:27:30,2013/11/30 1:47:14,"INIT"
"28","1G76011000","D1703-M-E2-ST-W1    ",0,0,"10","15"," ",,,,,"E017100028","D1703 (Ä³»²)        ","10","999","0","1","1","1","5","5","906","1G76011000","D1703-M-E2-ST-W1    ","050","051","312","051","100000","100"," ","1"," "," "," ",0,0," ","B","1",0,137600,2017/12/13 13:47:13,"      ","      ","k090053","1","20171005","        ",2017/09/30 0:42:04,2017/10/13 16:18:37,2017/12/14 4:31:20,
"28","1G76011001","D1703-M-E2-ST-W1-BB ",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1G76011001","D1703-M-E2-ST-W1-BB ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,211100,2019/11/12 12:39:41,"      ","      ","k090053","1","20171010","        ",2017/09/30 0:42:04,2017/10/13 16:18:37,2019/11/13 4:31:20,
"28","1G76012000","D1703-M-E2-ST-W2    ",0,0,"10","15"," ",,,,,"E017100028","D1703 (Ä³»²)        ","10","999","0","1","1","1","5","5","906","1G76012000","D1703-M-E2-ST-W2    ","050","051","312","051","100000","100"," ","1"," "," "," ",0,0," ","B","1",0,137300,2017/12/20 10:03:37,"      ","      ","k090053","1","20171005","        ",2017/09/30 0:42:04,2017/10/13 16:18:37,2017/12/21 4:31:17,
"28","1G76012001","D1703-M-E2-ST-W2-BB ",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1G76012001","D1703-M-E2-ST-W2-BB ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,211100,2019/11/15 8:31:04,"      ","      ","k090053","1","20171010","        ",2017/09/30 0:42:04,2017/10/13 16:18:37,2019/11/15 13:22:58,
"28","1G76013000","D1703-M-E2-ST-W3    ",0,0,"10","15"," ",,,,,"E017100028","D1703 (Ä³»²)        ","10","999","0","1","1","1","5","5","906","1G76013000","D1703-M-E2-ST-W3    ","050","051","312","051","100000","100"," ","1"," "," "," ",0,0," ","B","1",0,140200,,"      ","      ","k090053","1","20180206","        ",2018/01/31 0:42:34,2018/02/13 13:30:03,2018/02/14 4:31:12,
"28","1G76013001","D1703-M-E2-ST-W3-BB ",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1G76013001","D1703-M-E2-ST-W3-BB ","   ","   ","   ","   ","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,0,,"      ","      ","k090053","1","20180212","        ",2018/01/31 0:42:34,2018/02/13 13:30:03,2018/02/14 4:31:12,
"28","1G76014000","D1703-M-E2-ST-W4    ",0,0,"10","15"," ",,,,,"E017100028","D1703 (Ä³»²)        ","10","999","0","1","1","1","5","5","906","1G76014000","D1703-M-E2-ST-W4    ","050","051","312","051","100000","100"," ","1"," "," "," ",0,0," ","B","1",0,139800,2018/04/17 13:48:22,"      ","      ","k090053","1","20180206","        ",2018/01/31 0:42:34,2018/02/13 13:30:03,2018/04/17 16:17:40,
"28","1G76014001","D1703-M-E2-ST-W4-BB ",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1G76014001","D1703-M-E2-ST-W4-BB ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,213600,2018/06/25 16:51:51,"      ","      ","k090053","1","20180212","        ",2018/01/31 0:42:34,2018/02/13 13:30:03,2018/06/26 4:31:13,
"28","1J84611001","V2203-M-E3-LBZ1-BB  ",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","1","1","1","6","6","906","1J84611001","V2203-M-E3-LBZ1-BB  ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,169000,2017/08/10 17:49:05,"      ","      ","k090053","1","20161208","        ",2012/07/03 1:15:52,2016/12/12 17:58:25,2017/08/11 4:31:11,
"28","1J84612000","V2203-M-E3-TLB1     ",0,0,"10","15"," ",,,,,"E022000028","V2203 (Ä³»²)        ","10","999","0","1","1","1","5","5","906","1J84612000","V2203-M-E3-TLB1     ","050","051","312","051","100000","510"," ","1"," "," "," ",0,0," ","B","1",0,223400,2008/06/27 0:00:00,"      ","      ","k090053","1","20080408","        ",2008/03/27 0:49:08,2012/10/26 1:44:18,2008/03/27 0:49:08,"INIT"
"28","1J84612001","V2203-M-E3-TLB1-BB  ",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","1","1","1","6","6","906","1J84612001","V2203-M-E3-TLB1-BB  ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",298000,298000,2009/12/18 0:00:00,"      ","      ","k090053","1","20080409","        ",2008/03/27 0:49:08,2010/04/01 1:12:12,2008/03/27 0:49:08,"INIT"
"28","1J84613000","V2203-M-E3-LB3      ",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","1","1","1","6","6","906","1J84613000","V2203-M-E3-LB3      ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,199230,2011/06/10 0:00:00,"      ","      ","k090053","1","20110309","        ",2011/02/17 2:01:44,2011/07/06 1:09:02,2011/02/17 2:01:44,"INIT"
"28","1J84613001","V2203-M-E3-LB3-BB   ",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","1","1","1","6","6","906","1J84613001","V2203-M-E3-LB3-BB   ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,290700,2011/12/01 0:00:00,"      ","      ","k090053","1","20110309","        ",2011/03/01 0:43:17,2011/11/19 1:24:29,2011/03/01 0:43:17,"INIT"
"28","1J85400000","V2403-M-TE3-MX1     ",0,0,"10","15"," ",,,,,"E024000028","V2403 (Ä³»²)        ","10","999","0","1","1","1","5","5","906","1J85400000","V2403-M-TE3-MX1     ","050","051","312","051","100000","   "," ","1","0"," "," ",0,0," ","B","1",0,236700,2007/05/18 0:00:00,"      ","      ","k090053","1","20070313","        ",2007/03/01 0:39:38,2012/10/26 1:44:18,2007/03/01 0:39:38,"INIT"
"28","1J85400001","V2403-M-TE3-MX1-BB  ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J85400001","V2403-M-TE3-MX1-BB  ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,229500,2008/04/15 0:00:00,"      ","      ","k090053","1","20070907","        ",2007/07/03 1:54:09,2009/05/07 20:26:34,2007/07/03 1:54:09,"INIT"
"28","1J85410000","V2403-M-TE3-EU1     ",0,0,"10","15"," ",,,,,"E024000028","V2403 (Ä³»²)        ","10","999","0","1","1","1","5","5","906","1J85410000","V2403-M-TE3-EU1     ","050","051","312","051","100000","   "," ","1"," "," "," ",0,0," ","B","1",0,268800,2007/09/13 0:00:00,"      ","      ","k090053","1","20070410","        ",2007/03/31 0:47:25,2012/10/26 1:44:18,2007/03/31 0:47:25,"INIT"
"28","1J85410001","V2403-M-TE3-EU1-BB  ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J85410001","V2403-M-TE3-EU1-BB  ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,278100,2007/12/25 0:00:00,"      ","      ","k090053","1","20070411","        ",2007/04/05 0:38:04,2009/05/07 20:26:34,2007/04/05 0:38:04,"INIT"
